18,214,0,22,201,0,29,190,0,34,180,0,42,172,0,49,162,0,59,153,0,67,142,0,79,133,0,91,127,0,102,117,0,111,106,0,103,80,0,95,59,0,88,40,0,91,30,0,100,22,0,109,15,0,112,10,0,117,7,0,120,4,0,123,3,0,128,1,0,132,1,0,137,0,0,140,0,0,145,0,0,147,0,0,153,0,0,156,0,0,0,0,0,0,0,0,0,0,0
7,214,0,10,201,0,14,190,0,18,180,0,24,172,0,29,162,0,37,153,0,45,142,0,54,133,0,64,127,0,74,117,0,85,111,0,99,103,0,95,80,0,88,57,0,91,45,0,100,36,0,109,27,0,112,20,0,117,15,0,120,11,0,123,9,0,128,6,0,132,4,0,137,3,0,140,2,0,145,1,0,147,0,0,153,0,0,156,0,0,0,0,0,0,0,0,0,0,0
4,214,0,6,201,0,9,190,0,13,180,0,17,172,0,22,162,0,29,153,0,35,142,0,44,133,0,52,127,0,63,117,0,73,111,0,85,103,0,95,93,0,88,67,0,91,54,0,100,44,0,109,35,0,112,27,0,117,21,0,120,16,0,123,13,0,128,10,0,132,7,0,137,5,0,140,4,0,145,2,0,147,2,0,153,1,0,156,1,0,0,0,0,0,0,0,0,0,0
0,214,0,1,201,0,2,190,0,5,180,0,7,172,0,10,162,0,15,153,0,21,142,0,27,133,0,34,127,0,42,117,0,52,111,0,61,103,0,73,95,0,87,88,0,91,75,0,100,65,0,109,54,0,112,43,0,117,36,0,120,29,0,123,25,0,128,20,0,132,16,0,137,14,0,140,11,0,145,9,0,147,8,0,153,6,0,156,5,0,0,0,0,0,0,0,0,0,0
0,214,0,0,201,0,1,190,0,2,180,0,4,172,0,6,162,0,10,153,0,14,142,0,20,133,0,26,127,0,34,117,0,42,111,0,51,103,0,62,95,0,74,88,0,91,88,0,100,78,0,109,66,0,112,54,0,117,45,0,120,38,0,123,33,0,128,27,0,132,23,0,137,19,0,140,16,0,145,14,0,147,12,0,153,10,0,156,9,0,0,0,0,0,0,0,0,0,0
0,214,3,0,201,1,0,190,0,0,180,0,0,172,0,1,162,0,3,153,0,6,142,0,10,133,0,14,127,0,20,117,0,27,111,0,34,103,0,43,95,0,53,88,0,71,91,0,98,100,0,109,92,0,112,79,0,117,67,0,120,59,0,123,52,0,128,45,0,132,40,0,137,34,0,140,31,0,145,27,0,147,25,0,153,22,0,156,19,0,0,0,0,0,0,0,0,0,0
0,214,6,0,201,4,0,190,1,0,180,0,0,172,0,0,162,0,1,153,0,3,142,0,6,133,0,10,127,0,14,117,0,20,111,0,27,103,0,35,95,0,45,88,0,60,91,0,83,100,0,109,108,0,112,93,0,117,82,0,120,71,0,123,64,0,128,56,0,132,50,0,137,44,0,140,40,0,145,35,0,147,33,0,153,29,0,156,27,0,0,0,0,0,0,0,0,0,0
0,214,17,0,201,11,0,190,7,0,180,4,0,172,1,0,162,0,0,153,0,0,142,0,2,133,0,4,127,0,7,117,0,11,111,0,15,103,0,22,95,0,30,88,0,42,91,0,60,100,0,80,109,0,99,112,0,117,112,0,120,100,0,123,92,0,128,83,0,132,75,0,137,68,0,140,63,0,145,57,0,147,54,0,153,50,0,156,46,0,0,0,0,0,0,0,0,0,0
0,214,24,0,201,17,0,190,11,0,180,7,0,172,3,0,162,2,0,153,0,0,142,0,0,133,0,2,127,0,4,117,0,7,111,0,11,103,0,17,95,0,23,88,0,34,91,0,49,100,0,67,109,0,84,112,0,105,117,0,120,117,0,123,108,0,128,99,0,132,91,0,137,83,0,140,77,0,145,71,0,147,67,0,153,62,0,156,59,0,0,0,0,0,0,0,0,0,0
0,214,44,0,201,34,0,190,23,0,180,17,0,172,11,0,162,7,0,153,3,0,142,1,0,133,0,0,127,0,1,117,0,2,111,0,5,103,0,9,95,0,14,88,0,21,91,0,31,100,0,45,109,0,59,112,0,74,117,0,89,120,0,102,123,0,122,128,0,132,125,0,137,117,0,140,109,0,145,103,0,147,99,0,153,93,0,156,88,0,0,0,0,0,0,0,0,0,0
0,214,56,0,201,44,0,190,32,0,180,24,0,172,16,0,162,11,0,153,6,0,142,3,0,133,1,0,127,0,0,117,0,1,111,0,3,103,0,6,95,0,10,88,0,16,91,0,25,100,0,36,109,0,48,112,0,62,117,0,75,120,0,87,123,0,103,128,0,119,132,0,137,137,0,140,128,0,145,122,0,147,117,0,153,111,0,156,106,0,0,0,0,0,0,0,0,0,0
0,214,88,0,201,72,0,190,54,0,180,42,0,172,31,0,162,23,0,153,14,0,142,9,0,133,5,0,127,2,0,117,0,0,111,0,0,103,0,2,95,0,4,88,0,8,91,0,14,100,0,21,109,0,30,112,0,41,117,0,51,120,0,60,123,0,73,128,0,84,132,0,99,137,0,112,140,0,128,145,0,135,147,0,153,153,0,156,147,0,0,0,0,0,0,0,0,0,0
0,214,108,0,201,88,0,190,68,0,180,54,0,172,41,0,162,31,0,153,21,0,142,14,0,133,8,0,127,4,0,117,1,0,111,0,0,103,0,1,95,0,2,88,0,5,91,0,10,100,0,16,109,0,23,112,0,32,117,0,41,120,0,49,123,0,60,128,0,71,132,0,83,137,0,95,140,0,109,145,0,115,147,0,132,153,0,144,156,0,0,0,0,0,0,0,0,0,0
0,214,153,0,201,127,0,190,102,0,180,83,0,172,64,0,162,51,0,153,36,0,142,26,0,133,16,0,127,11,0,117,5,0,111,2,0,103,0,0,95,0,0,88,0,1,91,0,3,100,0,7,109,0,12,112,0,18,117,0,24,120,0,30,123,0,38,128,0,46,132,0,55,137,0,64,140,0,75,145,0,82,147,0,93,153,0,102,156,0,0,0,0,0,0,0,0,0,0
0,214,205,0,201,174,0,190,142,0,180,119,0,172,95,0,162,77,0,153,57,0,142,42,0,133,29,0,127,21,0,117,12,0,111,7,0,103,3,0,95,1,0,88,0,0,91,0,1,100,0,2,109,0,5,112,0,9,117,0,12,120,0,16,123,0,22,128,0,28,132,0,35,137,0,41,140,0,50,145,0,53,147,0,63,153,0,69,156,0,0,0,0,0,0,0,0,0,0
0,192,214,0,201,201,0,190,166,0,180,140,0,172,112,0,162,92,0,153,69,0,142,53,0,133,37,0,127,27,0,117,17,0,111,11,0,103,6,0,95,2,0,88,0,0,91,0,0,100,0,1,109,0,2,112,0,5,117,0,8,120,0,11,123,0,16,128,0,21,132,0,27,137,0,31,140,0,38,145,0,42,147,0,51,153,0,56,156,0,0,0,0,0,0,0,0,0,0
0,166,214,0,176,201,0,190,190,0,180,162,0,172,132,0,162,109,0,153,84,0,142,65,0,133,47,0,127,35,0,117,23,0,111,15,0,103,9,0,95,4,0,88,1,0,91,0,0,100,0,0,109,0,1,112,0,3,117,0,5,120,0,7,123,0,11,128,0,14,132,0,19,137,0,23,140,0,29,145,0,33,147,0,39,153,0,44,156,0,0,0,0,0,0,0,0,0,0
0,98,214,0,106,201,0,120,190,0,130,180,0,142,172,0,153,162,0,153,138,0,142,109,0,133,84,0,127,66,0,117,48,0,111,34,0,103,22,0,95,14,0,88,7,0,91,3,0,100,1,0,109,0,0,112,0,0,117,0,0,120,0,1,123,0,2,128,0,3,132,0,5,137,0,7,140,0,10,145,0,11,147,0,15,153,0,18,156,0,0,0,0,0,0,0,0,0,0
0,80,214,0,88,201,0,100,190,0,109,180,0,122,172,0,132,162,0,147,153,0,142,128,0,133,99,0,127,79,0,117,57,0,111,42,0,103,29,0,95,18,0,88,10,0,91,6,0,100,2,0,109,0,0,112,0,0,117,0,0,120,0,0,123,0,0,128,0,1,132,0,3,137,0,4,140,0,6,145,0,7,147,0,10,153,0,12,156,0,0,0,0,0,0,0,0,0,0
0,64,214,0,72,201,0,83,190,0,92,180,0,103,172,0,112,162,0,127,153,0,138,142,0,133,115,0,127,93,0,117,69,0,111,52,0,103,36,0,95,23,0,88,14,0,91,8,0,100,4,0,109,1,0,112,0,0,117,0,0,120,0,0,123,0,0,128,0,0,132,0,1,137,0,2,140,0,3,145,0,4,147,0,6,153,0,8,156,0,0,0,0,0,0,0,0,0,0
0,51,214,0,57,201,0,67,190,0,75,180,0,85,172,0,95,162,0,108,153,0,119,142,0,133,133,0,127,109,0,117,82,0,111,63,0,103,45,0,95,30,0,88,18,0,91,12,0,100,7,0,109,3,0,112,1,0,117,0,0,120,0,0,123,0,0,128,0,0,132,0,0,137,0,0,140,0,1,145,0,2,147,0,3,153,0,4,156,0,0,0,0,0,0,0,0,0,0
0,21,214,0,25,201,0,32,190,0,37,180,0,46,172,0,52,162,0,63,153,0,72,142,0,84,133,0,96,127,0,108,117,0,111,100,0,103,77,0,95,54,0,88,37,0,91,27,0,100,19,0,109,13,0,112,9,0,117,6,0,120,3,0,123,2,0,128,1,0,132,0,0,137,0,0,140,0,0,145,0,0,147,0,0,153,0,0,156,0,0,0,0,0,0,0,0,0,0
0,14,214,0,18,201,0,23,190,0,29,180,0,35,172,0,42,162,0,51,153,0,60,142,0,71,133,0,82,127,0,92,117,0,105,111,0,103,89,0,95,65,0,88,45,0,91,34,0,100,26,0,109,18,0,112,13,0,117,9,0,120,6,0,123,4,0,128,2,0,132,1,0,137,1,0,140,0,0,145,0,0,147,0,0,153,0,0,156,0,0,0,0,0,0,0,0,0,0
0,9,214,0,12,201,0,16,190,0,21,180,0,27,172,0,32,162,0,40,153,0,49,142,0,59,133,0,68,127,0,79,117,0,91,111,0,103,103,0,95,77,0,88,54,0,91,42,0,100,33,0,109,25,0,112,18,0,117,13,0,120,10,0,123,7,0,128,5,0,132,3,0,137,2,0,140,1,0,145,0,0,147,0,0,153,0,0,156,0,0,0,0,0,0,0,0,0,0
0,5,214,0,7,201,0,11,190,0,14,180,0,19,172,0,24,162,0,31,153,0,38,142,0,47,133,0,56,127,0,66,117,0,78,111,0,89,103,0,95,89,0,88,64,0,91,52,0,100,42,0,109,32,0,112,25,0,117,19,0,120,14,0,123,11,0,128,8,0,132,6,0,137,4,0,140,3,0,145,2,0,147,1,0,153,1,0,156,0,0,0,0,0,0,0,0,0,0
0,0,214,0,0,201,0,1,190,0,3,180,0,5,172,0,8,162,0,12,153,0,16,142,0,22,133,0,29,127,0,37,117,0,45,111,0,54,103,0,65,95,0,78,88,0,91,84,0,100,73,0,109,62,0,112,51,0,117,42,0,120,34,0,123,30,0,128,25,0,132,21,0,137,17,0,140,14,0,145,11,0,147,10,0,153,8,0,156,7,0,0,0,0,0,0,0,0,0
1,0,214,0,0,201,0,0,190,0,1,180,0,2,172,0,4,162,0,8,153,0,11,142,0,16,133,0,22,127,0,29,117,0,36,111,0,45,103,0,55,95,0,67,88,0,87,91,0,100,85,0,109,74,0,112,62,0,117,52,0,120,44,0,123,38,0,128,33,0,132,28,0,137,23,0,140,21,0,145,17,0,147,15,0,153,13,0,156,11,0,0,0,0,0,0,0,0,0
2,0,214,1,0,201,0,0,190,0,0,180,0,1,172,0,2,162,0,4,153,0,7,142,0,11,133,0,16,127,0,22,117,0,29,111,0,37,103,0,46,95,0,57,88,0,74,91,0,100,100,0,109,88,0,112,74,0,117,63,0,120,54,0,123,49,0,128,42,0,132,37,0,137,31,0,140,28,0,145,24,0,147,22,0,153,19,0,156,17,0,0,0,0,0,0,0,0,0
5,0,214,3,0,201,1,0,190,0,0,180,0,0,172,0,1,162,0,2,153,0,4,142,0,8,133,0,11,127,0,16,117,0,22,111,0,29,103,0,37,95,0,48,88,0,63,91,0,88,100,0,109,102,0,112,88,0,117,77,0,120,66,0,123,60,0,128,52,0,132,46,0,137,41,0,140,37,0,145,32,0,147,30,0,153,27,0,156,24,0,0,0,0,0,0,0,0,0
30,0,214,22,0,201,14,0,190,10,0,180,6,0,172,3,0,162,1,0,153,0,0,142,0,0,133,0,1,127,0,3,117,0,5,111,0,9,103,0,14,95,0,20,88,0,29,91,0,42,100,0,60,109,0,75,112,0,93,117,0,111,120,0,123,120,0,128,111,0,132,100,0,137,93,0,140,87,0,145,80,0,147,77,0,153,72,0,156,67,0,0,0,0,0,0,0,0,0
40,0,214,31,0,201,21,0,190,15,0,180,9,0,172,6,0,162,2,0,153,1,0,142,0,0,133,0,0,127,0,1,117,0,3,111,0,6,103,0,10,95,0,15,88,0,23,91,0,34,100,0,49,109,0,63,112,0,79,117,0,95,120,0,108,123,0,128,128,0,132,119,0,137,111,0,140,103,0,145,96,0,147,92,0,153,87,0,156,83,0,0,0,0,0,0,0,0,0
83,0,214,66,0,201,50,0,190,39,0,180,28,0,172,20,0,162,13,0,153,8,0,142,4,0,133,1,0,127,0,0,117,0,0,111,0,0,103,0,2,95,0,5,88,0,9,91,0,15,100,0,23,109,0,33,112,0,44,117,0,54,120,0,64,123,0,78,128,0,91,132,0,105,137,0,119,140,0,135,145,0,144,147,0,153,145,0,156,138,0,0,0,0,0,0,0,0,0
100,0,214,82,0,201,64,0,190,51,0,180,37,0,172,28,0,162,18,0,153,12,0,142,6,0,133,3,0,127,1,0,117,0,0,111,0,0,103,0,1,95,0,3,88,0,6,91,0,11,100,0,17,109,0,25,112,0,34,117,0,43,120,0,52,123,0,64,128,0,75,132,0,88,137,0,100,140,0,114,145,0,122,147,0,138,153,0,151,156,0,0,0,0,0,0,0,0,0
122,0,214,100,0,201,79,0,190,63,0,180,48,0,172,37,0,162,25,0,153,17,0,142,10,0,133,6,0,127,2,0,117,1,0,111,0,0,103,0,0,95,0,1,88,0,4,91,0,7,100,0,12,109,0,18,112,0,27,117,0,34,120,0,42,123,0,52,128,0,62,132,0,73,137,0,83,140,0,96,145,0,103,147,0,119,153,0,128,156,0,0,0,0,0,0,0,0,0
170,0,214,142,0,201,114,0,190,93,0,180,73,0,172,59,0,162,42,0,153,31,0,142,20,0,133,14,0,127,7,0,117,4,0,111,1,0,103,0,0,95,0,0,88,0,1,91,0,2,100,0,5,109,0,9,112,0,14,117,0,19,120,0,25,123,0,32,128,0,39,132,0,48,137,0,55,140,0,66,145,0,71,147,0,83,153,0,91,156,0,0,0,0,0,0,0,0,0
197,0,214,166,0,201,135,0,190,112,0,180,89,0,172,72,0,162,53,0,153,40,0,142,27,0,133,19,0,127,11,0,117,6,0,111,3,0,103,1,0,95,0,0,88,0,0,91,0,1,100,0,3,109,0,6,112,0,10,117,0,14,120,0,18,123,0,24,128,0,30,132,0,37,137,0,44,140,0,52,145,0,57,147,0,67,153,0,74,156,0,0,0,0,0,0,0,0,0
214,0,174,201,0,184,182,0,190,155,0,180,125,0,172,103,0,162,79,0,153,61,0,142,44,0,133,32,0,127,21,0,117,14,0,111,8,0,103,3,0,95,1,0,88,0,0,91,0,0,100,0,0,109,0,1,112,0,3,117,0,6,120,0,9,123,0,12,128,0,16,132,0,22,137,0,26,140,0,32,145,0,36,147,0,42,153,0,48,156,0,0,0,0,0,0,0,0,0
214,0,147,201,0,158,190,0,172,178,0,180,147,0,172,122,0,162,95,0,153,74,0,142,54,0,133,42,0,127,28,0,117,19,0,111,11,0,103,6,0,95,2,0,88,0,0,91,0,0,100,0,0,109,0,0,112,0,1,117,0,3,120,0,5,123,0,8,128,0,11,132,0,15,137,0,19,140,0,24,145,0,27,147,0,32,153,0,37,156,0,0,0,0,0,0,0,0,0
214,0,105,201,0,114,190,0,127,180,0,137,172,0,149,162,0,160,132,0,153,103,0,142,79,0,133,62,0,127,44,0,117,31,0,111,21,0,103,12,0,95,6,0,88,3,0,91,0,0,100,0,0,109,0,0,112,0,0,117,0,0,120,0,1,123,0,2,128,0,4,132,0,6,137,0,9,140,0,11,145,0,14,147,0,17,153,0,20,156,0,0,0,0,0,0,0,0,0
214,0,85,201,0,95,190,0,106,180,0,115,172,0,128,162,0,138,151,0,153,122,0,142,95,0,133,74,0,127,54,0,117,39,0,111,27,0,103,17,0,95,9,0,88,5,0,91,2,0,100,0,0,109,0,0,112,0,0,117,0,0,120,0,0,123,0,1,128,0,2,132,0,3,137,0,5,140,0,7,145,0,9,147,0,11,153,0,14,156,0,0,0,0,0,0,0,0,0
214,0,42,201,0,50,190,0,59,180,0,66,172,0,75,162,0,84,153,0,98,142,0,108,133,0,122,120,0,127,91,0,117,69,0,111,51,0,103,35,0,95,22,0,88,15,0,91,9,0,100,5,0,109,2,0,112,1,0,117,0,0,120,0,0,123,0,0,128,0,0,132,0,0,137,0,0,140,0,0,145,0,1,147,0,2,153,0,2,156,0,0,0,0,0,0,0,0,0
214,0,32,201,0,38,190,0,46,180,0,52,172,0,62,162,0,69,153,0,82,142,0,92,133,0,105,127,0,117,106,0,117,83,0,111,61,0,103,42,0,95,28,0,88,19,0,91,13,0,100,8,0,109,5,0,112,2,0,117,1,0,120,0,0,123,0,0,128,0,0,132,0,0,137,0,0,140,0,0,145,0,0,147,0,0,153,0,1,156,0,0,0,0,0,0,0,0,0
214,0,23,201,0,28,190,0,35,180,0,41,172,0,50,162,0,56,153,0,67,142,0,77,133,0,89,127,0,100,117,0,114,96,0,111,73,0,103,52,0,95,35,0,88,25,0,91,18,0,100,12,0,109,8,0,112,5,0,117,3,0,120,2,0,123,1,0,128,0,0,132,0,0,137,0,0,140,0,0,145,0,0,147,0,0,153,0,0,156,0,0,0,0,0,0,0,0,0
214,0,16,201,0,20,190,0,26,180,0,31,172,0,39,162,0,45,153,0,54,142,0,64,133,0,75,127,0,85,117,0,98,111,0,109,84,0,103,62,0,95,42,0,88,32,0,91,23,0,100,17,0,109,11,0,112,8,0,117,5,0,120,3,0,123,2,0,128,1,0,132,0,0,137,0,0,140,0,0,145,0,0,147,0,0,153,0,0,156,0,0,0,0,0,0,0,0,0
214,0,3,201,0,5,190,0,8,180,0,11,172,0,15,162,0,19,153,0,26,142,0,33,133,0,41,127,0,50,117,0,59,111,0,69,103,0,80,95,0,93,72,0,88,57,0,91,48,0,100,37,0,109,29,0,112,23,0,117,18,0,120,14,0,123,11,0,128,9,0,132,6,0,137,5,0,140,3,0,145,2,0,147,2,0,153,1,0,156,0,0,0,0,0,0,0,0,0
214,0,1,201,0,2,190,0,4,180,0,7,172,0,10,162,0,14,153,0,19,142,0,25,133,0,32,127,0,40,117,0,49,111,0,59,103,0,68,95,0,80,83,0,88,68,0,91,57,0,100,47,0,109,37,0,112,30,0,117,24,0,120,21,0,123,16,0,128,13,0,132,10,0,137,8,0,140,6,0,145,5,0,147,4,0,153,3,0,156,0,0,0,0,0,0,0,0,0
214,0,0,201,0,1,190,0,2,180,0,3,172,0,6,162,0,9,153,0,13,142,0,18,133,0,25,127,0,31,117,0,39,111,0,48,103,0,57,95,0,68,88,0,82,80,0,91,69,0,100,57,0,109,47,0,112,39,0,117,32,0,120,27,0,123,23,0,128,19,0,132,15,0,137,13,0,140,10,0,145,9,0,147,7,0,153,6,0,156,0,0,0,0,0,0,0,0,0
214,0,0,201,0,0,190,0,0,180,0,1,172,0,3,162,0,5,153,0,9,142,0,13,133,0,18,127,0,24,117,0,31,111,0,39,103,0,48,95,0,59,88,0,71,91,0,91,82,0,100,69,0,109,57,0,112,49,0,117,41,0,120,36,0,123,30,0,128,25,0,132,22,0,137,18,0,140,15,0,145,14,0,147,11,0,153,10,0,156,0,0,0,0,0,0,0,0,0
214,8,0,201,5,0,190,2,0,180,1,0,172,0,0,162,0,0,153,0,1,142,0,3,133,0,5,127,0,9,117,0,13,111,0,18,103,0,25,95,0,33,88,0,42,91,0,56,100,0,79,109,0,105,98,0,112,85,0,117,75,0,120,68,0,123,61,0,128,53,0,132,48,0,137,43,0,140,38,0,145,36,0,147,32,0,153,29,0,156,0,0,0,0,0,0,0,0,0
214,13,0,201,9,0,190,5,0,180,2,0,172,1,0,162,0,0,153,0,0,142,0,1,133,0,3,127,0,5,117,0,9,111,0,13,103,0,18,95,0,26,88,0,34,91,0,47,100,0,66,109,0,89,112,0,109,102,0,117,91,0,120,83,0,123,74,0,128,67,0,132,61,0,137,54,0,140,50,0,145,47,0,147,42,0,153,39,0,156,0,0,0,0,0,0,0,0,0
214,19,0,201,14,0,190,8,0,180,5,0,172,2,0,162,1,0,153,0,0,142,0,0,133,0,1,127,0,3,117,0,6,111,0,9,103,0,14,95,0,20,88,0,28,91,0,38,100,0,55,109,0,75,112,0,95,117,0,115,106,0,120,98,0,123,88,0,128,80,0,132,73,0,137,67,0,140,62,0,145,59,0,147,53,0,153,50,0,156,0,0,0,0,0,0,0,0,0
